#{"t_start": 1768206246.7971556, "env_id": "None"}
r,l,t
0.0,1,56.367418
0.0,1,56.367435
0.0,1,56.36745
0.0,1,56.367466
0.0,1,56.367481
0.0,1,56.558644
0.0,1,56.558685
0.0,1,56.558703
0.0,1,56.558719
0.0,1,56.558733
0.0,1,56.558748
0.0,1,56.558763
0.0,1,56.558777
0.0,1,56.978311
0.0,1,56.978364
0.0,1,56.978386
0.0,1,56.978407
0.0,1,56.978427
0.0,1,56.978449
0.0,1,56.978467
0.0,1,56.978485
0.0,1,57.299519
0.0,1,57.29957
0.0,1,57.299593
0.0,1,57.29962
0.0,1,57.29964
0.0,1,57.299659
0.0,1,57.299678
0.0,1,57.299698
0.0,1,57.661301
0.0,1,57.661367
0.0,1,57.661387
0.0,1,57.661404
0.0,1,57.66142
0.0,1,57.661436
0.0,1,57.661452
0.0,1,57.661466
0.0,1,57.948937
0.0,1,57.948983
0.0,1,57.949003
0.0,1,57.94902
0.0,1,57.949036
0.0,1,57.949052
0.0,1,57.949068
0.0,1,57.949083
0.0,1,58.419586
0.0,1,58.419637
0.0,1,58.41966
0.0,1,58.419682
0.0,1,58.419703
0.0,1,58.419723
0.0,1,58.419742
0.0,1,58.419765
0.0,1,58.67353
0.0,1,58.673579
0.0,1,58.673604
0.0,1,58.673625
0.0,1,58.673646
0.0,1,58.673666
0.0,1,58.673686
0.0,1,58.673705
0.0,1,58.952013
0.0,1,58.952065
0.0,1,58.952085
0.0,1,58.952102
0.0,1,58.952118
0.0,1,58.952134
0.0,1,58.952149
0.0,1,58.952165
0.0,1,59.27365
0.0,1,59.273703
0.0,1,59.273728
0.0,1,59.273749
0.0,1,59.273769
0.0,1,59.273788
0.0,1,59.273807
0.0,1,59.273825
0.0,1,59.54414
0.0,1,59.544186
0.0,1,59.544209
0.0,1,59.544229
0.0,1,59.544249
0.0,1,59.544268
0.0,1,59.544287
0.0,1,59.544307
0.0,1,59.935112
0.0,1,59.935155
0.0,1,59.935179
0.0,1,59.9352
0.0,1,59.935222
0.0,1,59.935241
0.0,1,59.93526
0.0,1,59.935279
0.0,1,60.261477
0.0,1,60.261536
0.0,1,60.261555
0.0,1,60.261571
0.0,1,60.261588
0.0,1,60.261603
0.0,1,60.261618
0.0,1,60.261633
0.0,1,60.584226
0.0,1,60.584282
0.0,1,60.584307
0.0,1,60.584327
0.0,1,60.584349
0.0,1,60.584368
0.0,1,60.584387
0.0,1,60.584407
0.0,1,60.924597
0.0,1,60.924643
0.0,1,60.924666
0.0,1,60.924687
0.0,1,60.924708
0.0,1,60.924728
0.0,1,60.924747
0.0,1,60.924768
0.0,1,61.33261
0.0,1,61.332657
0.0,1,61.33268
0.0,1,61.332701
0.0,1,61.332722
0.0,1,61.332741
0.0,1,61.332765
0.0,1,61.332784
0.0,1,61.698466
0.0,1,61.698524
0.0,1,61.698542
0.0,1,61.698559
0.0,1,61.698575
0.0,1,61.69859
0.0,1,61.698605
0.0,1,61.698628
0.0,1,62.138972
0.0,1,62.139025
0.0,1,62.139048
0.0,1,62.139069
0.0,1,62.13909
0.0,1,62.139117
0.0,1,62.139136
0.0,1,62.139156
0.0,1,62.536337
0.0,1,62.536402
0.0,1,62.536425
0.0,1,62.536445
0.0,1,62.536465
0.0,1,62.536486
0.0,1,62.536511
0.0,1,62.536531
0.0,1,62.999717
0.0,1,62.999768
0.0,1,62.999791
0.0,1,62.999812
0.0,1,62.999833
0.0,1,62.999852
0.0,1,62.999871
0.0,1,62.999891
0.0,1,63.319754
0.0,1,63.319808
0.0,1,63.319831
0.0,1,63.31985
0.0,1,63.319872
0.0,1,63.319892
0.0,1,63.319912
0.0,1,63.319933
0.0,1,63.589364
0.0,1,63.589418
0.0,1,63.589436
0.0,1,63.589452
0.0,1,63.589467
0.0,1,63.589482
0.0,1,63.589497
0.0,1,63.589512
0.0,1,64.048032
0.0,1,64.048082
0.0,1,64.048105
0.0,1,64.048126
0.0,1,64.048146
0.0,1,64.048166
0.0,1,64.048185
0.0,1,64.048204
0.0,1,64.302189
0.0,1,64.302238
0.0,1,64.302258
0.0,1,64.302274
0.0,1,64.302294
0.0,1,64.30231
0.0,1,64.302325
0.0,1,64.302341
0.0,1,64.502549
0.0,1,64.5026
0.0,1,64.502624
0.0,1,64.502642
0.0,1,64.502658
0.0,1,64.502674
0.0,1,64.50269
0.0,1,64.502705
0.0,1,64.84867
0.0,1,64.848722
0.0,1,64.848741
0.0,1,64.848758
0.0,1,64.848775
0.0,1,64.84879
0.0,1,64.848806
0.0,1,64.848821
0.0,1,65.169052
0.0,1,65.1691
0.0,1,65.169121
0.0,1,65.169138
0.0,1,65.169154
0.0,1,65.16917
0.0,1,65.169186
0.0,1,65.169202
0.0,1,65.517987
0.0,1,65.518038
0.0,1,65.518062
0.0,1,65.518083
0.0,1,65.518103
0.0,1,65.518123
0.0,1,65.518144
0.0,1,65.518164
0.0,1,65.912424
0.0,1,65.912471
0.0,1,65.912494
0.0,1,65.912516
0.0,1,65.912536
0.0,1,65.912556
0.0,1,65.912575
0.0,1,65.912595
0.0,1,66.267918
0.0,1,66.26797
0.0,1,66.26799
0.0,1,66.268007
0.0,1,66.268023
0.0,1,66.268038
0.0,1,66.268053
0.0,1,66.268068
0.0,1,66.667182
0.0,1,66.667234
0.0,1,66.667258
0.0,1,66.667281
0.0,1,66.667303
0.0,1,66.667328
0.0,1,66.667348
0.0,1,66.667369
0.0,1,67.06861
0.0,1,67.068658
0.0,1,67.068681
0.0,1,67.068702
0.0,1,67.068722
0.0,1,67.068742
0.0,1,67.068763
0.0,1,67.068782
0.0,1,67.266823
0.0,1,67.266877
0.0,1,67.266897
0.0,1,67.266914
0.0,1,67.26693
0.0,1,67.266946
0.0,1,67.266962
0.0,1,67.266978
0.0,1,67.720381
0.0,1,67.720435
0.0,1,67.720459
0.0,1,67.720478
0.0,1,67.720498
0.0,1,67.720519
0.0,1,67.720538
0.0,1,67.720557
0.0,1,68.086216
0.0,1,68.08626
0.0,1,68.086284
0.0,1,68.086306
0.0,1,68.086328
0.0,1,68.086349
0.0,1,68.086369
0.0,1,68.086389
0.0,1,68.317958
0.0,1,68.318006
0.0,1,68.318029
0.0,1,68.31805
0.0,1,68.318071
0.0,1,68.31809
0.0,1,68.318109
0.0,1,68.318129
0.0,1,68.71427
0.0,1,68.714315
0.0,1,68.714341
0.0,1,68.714363
0.0,1,68.714382
0.0,1,68.714401
0.0,1,68.714422
0.0,1,68.714443
0.0,1,69.068151
0.0,1,69.068215
0.0,1,69.068234
0.0,1,69.068251
0.0,1,69.068268
0.0,1,69.068283
0.0,1,69.068298
0.0,1,69.068313
0.0,1,69.537948
0.0,1,69.538003
0.0,1,69.538026
0.0,1,69.538046
0.0,1,69.538066
0.0,1,69.538087
0.0,1,69.538107
0.0,1,69.538126
0.0,1,69.758184
0.0,1,69.758233
0.0,1,69.758256
0.0,1,69.758276
0.0,1,69.758298
0.0,1,69.758317
0.0,1,69.758336
0.0,1,69.758354
0.0,1,70.154381
0.0,1,70.154423
0.0,1,70.154447
0.0,1,70.154467
0.0,1,70.154488
0.0,1,70.154507
0.0,1,70.154527
0.0,1,70.154546
0.0,1,70.62099
0.0,1,70.621035
0.0,1,70.621058
0.0,1,70.621079
0.0,1,70.621099
0.0,1,70.621119
0.0,1,70.621139
0.0,1,70.621159
0.0,1,70.748293
0.0,1,70.74834
0.0,1,70.748363
0.0,1,70.748384
0.0,1,70.748404
0.0,1,70.748424
0.0,1,70.748444
0.0,1,70.748463
0.0,1,71.089614
0.0,1,71.089672
0.0,1,71.089691
0.0,1,71.089708
0.0,1,71.089724
0.0,1,71.089741
0.0,1,71.089756
0.0,1,71.089771
0.0,1,71.488808
0.0,1,71.488866
0.0,1,71.488885
0.0,1,71.488902
0.0,1,71.488919
0.0,1,71.488934
0.0,1,71.488949
0.0,1,71.488964
0.0,1,71.901223
0.0,1,71.901268
0.0,1,71.901291
0.0,1,71.901313
0.0,1,71.901333
0.0,1,71.901353
0.0,1,71.901373
0.0,1,71.901391
0.0,1,72.158563
0.0,1,72.158607
0.0,1,72.158632
0.0,1,72.158653
0.0,1,72.158676
0.0,1,72.158695
0.0,1,72.158715
0.0,1,72.158733
0.0,1,72.553976
0.0,1,72.55402
0.0,1,72.554043
0.0,1,72.554064
0.0,1,72.554085
0.0,1,72.554105
0.0,1,72.554125
0.0,1,72.554145
0.0,1,72.935443
0.0,1,72.935502
0.0,1,72.935525
0.0,1,72.935546
0.0,1,72.935567
0.0,1,72.935588
0.0,1,72.935607
0.0,1,72.935626
0.0,1,73.20501
0.0,1,73.20506
0.0,1,73.205084
0.0,1,73.205106
0.0,1,73.205127
0.0,1,73.205147
0.0,1,73.205166
0.0,1,73.205185
0.0,1,73.4637
0.0,1,73.463746
0.0,1,73.463771
0.0,1,73.463791
0.0,1,73.463813
0.0,1,73.463833
0.0,1,73.463852
0.0,1,73.463875
0.0,1,73.744422
0.0,1,73.744466
0.0,1,73.744488
0.0,1,73.744508
0.0,1,73.74453
0.0,1,73.744551
0.0,1,73.74457
0.0,1,73.74459
0.0,1,73.999865
0.0,1,73.999913
0.0,1,73.999936
0.0,1,73.999956
0.0,1,73.999976
0.0,1,73.999995
0.0,1,74.000015
0.0,1,74.000035
0.0,1,74.354705
0.0,1,74.354756
0.0,1,74.35478
0.0,1,74.354802
0.0,1,74.354824
0.0,1,74.354845
0.0,1,74.354864
0.0,1,74.354884
0.0,1,74.829294
0.0,1,74.829351
0.0,1,74.829373
0.0,1,74.829394
0.0,1,74.829416
0.0,1,74.829436
0.0,1,74.829455
0.0,1,74.829474
0.0,1,75.157909
0.0,1,75.157962
0.0,1,75.157984
0.0,1,75.15801
0.0,1,75.158031
0.0,1,75.158053
0.0,1,75.158073
0.0,1,75.158096
0.0,1,75.437453
0.0,1,75.437511
0.0,1,75.43753
0.0,1,75.437547
0.0,1,75.437563
0.0,1,75.437578
0.0,1,75.437593
0.0,1,75.437609
0.0,1,75.694173
0.0,1,75.694222
0.0,1,75.694242
0.0,1,75.694259
0.0,1,75.694276
0.0,1,75.694292
0.0,1,75.694308
0.0,1,75.694324
0.0,1,76.054763
0.0,1,76.05482
0.0,1,76.054843
0.0,1,76.054865
0.0,1,76.054886
0.0,1,76.054907
0.0,1,76.054926
0.0,1,76.054947
0.0,1,76.363952
0.0,1,76.364006
0.0,1,76.364024
0.0,1,76.36404
0.0,1,76.364057
0.0,1,76.364074
0.0,1,76.364089
0.0,1,76.364105
0.0,1,76.639339
0.0,1,76.639397
0.0,1,76.63942
0.0,1,76.639442
0.0,1,76.639464
0.0,1,76.639484
0.0,1,76.639503
0.0,1,76.639522
0.0,1,76.916092
0.0,1,76.916144
0.0,1,76.916162
0.0,1,76.916179
0.0,1,76.916196
0.0,1,76.916211
0.0,1,76.916226
0.0,1,76.916242
0.0,1,77.171494
0.0,1,77.17154
0.0,1,77.171559
0.0,1,77.171577
0.0,1,77.171593
0.0,1,77.171609
0.0,1,77.171624
0.0,1,77.17164
0.0,1,77.444535
0.0,1,77.444587
0.0,1,77.444606
0.0,1,77.444623
0.0,1,77.444639
0.0,1,77.444654
0.0,1,77.44467
0.0,1,77.444688
0.0,1,77.943381
0.0,1,77.943435
0.0,1,77.943457
0.0,1,77.943479
0.0,1,77.943498
0.0,1,77.943517
0.0,1,77.943536
0.0,1,77.943556
0.0,1,78.287003
0.0,1,78.287057
0.0,1,78.28708
0.0,1,78.2871
0.0,1,78.287123
0.0,1,78.287147
0.0,1,78.287166
0.0,1,78.287186
0.0,1,78.541782
0.0,1,78.541828
0.0,1,78.541852
0.0,1,78.541875
0.0,1,78.541895
0.0,1,78.541915
0.0,1,78.541934
0.0,1,78.541954
0.0,1,79.064573
0.0,1,79.064622
0.0,1,79.06465
0.0,1,79.064672
0.0,1,79.064693
0.0,1,79.064713
0.0,1,79.064732
0.0,1,79.064752
0.0,1,79.532468
0.0,1,79.532521
0.0,1,79.532544
0.0,1,79.532567
0.0,1,79.532588
0.0,1,79.532609
0.0,1,79.532629
0.0,1,79.532648
0.0,1,79.92982
0.0,1,79.929869
0.0,1,79.929892
0.0,1,79.929912
0.0,1,79.929933
0.0,1,79.929953
0.0,1,79.929972
0.0,1,79.929992
0.0,1,80.27687
0.0,1,80.276928
0.0,1,80.276947
0.0,1,80.276964
0.0,1,80.27698
0.0,1,80.276995
0.0,1,80.277011
0.0,1,80.277026
0.0,1,80.646016
0.0,1,80.646067
0.0,1,80.646085
0.0,1,80.646101
0.0,1,80.646117
0.0,1,80.646132
0.0,1,80.646147
0.0,1,80.646162
0.0,1,80.895839
0.0,1,80.895889
0.0,1,80.895908
0.0,1,80.895923
0.0,1,80.89594
0.0,1,80.895955
0.0,1,80.895971
0.0,1,80.895986
0.0,1,81.293674
0.0,1,81.293725
0.0,1,81.293749
0.0,1,81.293771
0.0,1,81.293792
0.0,1,81.293811
0.0,1,81.293831
0.0,1,81.293851
0.0,1,81.772873
0.0,1,81.772925
0.0,1,81.772949
0.0,1,81.772971
0.0,1,81.772992
0.0,1,81.773012
0.0,1,81.773032
0.0,1,81.773051
0.0,1,82.114771
0.0,1,82.114824
0.0,1,82.114842
0.0,1,82.114858
0.0,1,82.114874
0.0,1,82.114889
0.0,1,82.114904
0.0,1,82.114919
0.0,1,82.521311
0.0,1,82.521358
0.0,1,82.521381
0.0,1,82.521402
0.0,1,82.521423
0.0,1,82.521442
0.0,1,82.521461
0.0,1,82.521479
0.0,1,82.763142
0.0,1,82.763187
0.0,1,82.763209
0.0,1,82.76323
0.0,1,82.763252
0.0,1,82.763272
0.0,1,82.763291
0.0,1,82.76331
0.0,1,83.040323
0.0,1,83.040378
0.0,1,83.040396
0.0,1,83.040413
0.0,1,83.040429
0.0,1,83.040444
0.0,1,83.040459
0.0,1,83.040474
0.0,1,83.310689
0.0,1,83.310735
0.0,1,83.310754
0.0,1,83.310771
0.0,1,83.310787
0.0,1,83.310803
0.0,1,83.310819
0.0,1,83.310834
0.0,1,83.586463
0.0,1,83.586505
0.0,1,83.586523
0.0,1,83.58654
0.0,1,83.586556
0.0,1,83.586572
0.0,1,83.586587
0.0,1,83.586602
0.0,1,83.848747
0.0,1,83.848786
0.0,1,83.848805
0.0,1,83.848821
0.0,1,83.848837
0.0,1,83.848852
0.0,1,83.848867
0.0,1,83.848882
0.0,1,84.275057
0.0,1,84.275139
0.0,1,84.275159
0.0,1,84.275175
0.0,1,84.275191
0.0,1,84.275207
0.0,1,84.275222
0.0,1,84.275237
0.0,1,84.783119
0.0,1,84.783175
0.0,1,84.783198
0.0,1,84.783219
0.0,1,84.783239
0.0,1,84.783258
0.0,1,84.783277
0.0,1,84.783299
0.0,1,85.152687
0.0,1,85.152767
0.0,1,85.152814
0.0,1,85.152836
0.0,1,85.152864
0.0,1,85.152885
0.0,1,85.152906
0.0,1,85.152927
0.0,1,85.474292
0.0,1,85.474351
0.0,1,85.47437
0.0,1,85.474387
0.0,1,85.474402
0.0,1,85.474422
0.0,1,85.474437
0.0,1,85.474452
0.0,1,86.037513
0.0,1,86.037571
0.0,1,86.037594
0.0,1,86.037615
0.0,1,86.037637
0.0,1,86.037656
0.0,1,86.037675
0.0,1,86.037693
0.0,1,86.344803
0.0,1,86.344866
0.0,1,86.344885
0.0,1,86.344902
0.0,1,86.344918
0.0,1,86.344934
0.0,1,86.344949
0.0,1,86.344963
0.0,1,86.68619
0.0,1,86.686256
0.0,1,86.686276
0.0,1,86.686292
0.0,1,86.686307
0.0,1,86.686322
0.0,1,86.686337
0.0,1,86.686353
0.0,1,87.115414
0.0,1,87.115497
0.0,1,87.115518
0.0,1,87.115536
0.0,1,87.115552
0.0,1,87.115568
0.0,1,87.115583
0.0,1,87.115599
0.0,1,87.387356
0.0,1,87.387419
0.0,1,87.387442
0.0,1,87.387463
0.0,1,87.387487
0.0,1,87.387516
0.0,1,87.387535
0.0,1,87.387555
0.0,1,87.9526
0.0,1,87.952679
0.0,1,87.952706
0.0,1,87.952727
0.0,1,87.952748
0.0,1,87.95277
0.0,1,87.95279
0.0,1,87.952809
0.0,1,88.359082
0.0,1,88.359137
0.0,1,88.35916
0.0,1,88.35919
0.0,1,88.35921
0.0,1,88.359229
0.0,1,88.359248
0.0,1,88.359267
0.0,1,88.616214
0.0,1,88.616258
0.0,1,88.616282
0.0,1,88.616302
0.0,1,88.616322
0.0,1,88.616341
0.0,1,88.616361
0.0,1,88.61638
0.0,1,88.971284
0.0,1,88.971334
0.0,1,88.971356
0.0,1,88.971378
0.0,1,88.971399
0.0,1,88.971425
0.0,1,88.971444
0.0,1,88.971463
0.0,1,89.346721
0.0,1,89.346798
0.0,1,89.346848
0.0,1,89.346867
0.0,1,89.346884
0.0,1,89.346901
0.0,1,89.346916
0.0,1,89.346931
0.0,1,89.697081
0.0,1,89.697128
0.0,1,89.697152
0.0,1,89.697174
0.0,1,89.697196
0.0,1,89.697216
0.0,1,89.697235
0.0,1,89.69726
0.0,1,90.243675
0.0,1,90.243728
0.0,1,90.243753
0.0,1,90.243775
0.0,1,90.243796
0.0,1,90.243816
0.0,1,90.243835
0.0,1,90.243857
0.0,1,90.498184
0.0,1,90.498228
0.0,1,90.49825
0.0,1,90.498272
0.0,1,90.498293
0.0,1,90.498313
0.0,1,90.498332
0.0,1,90.498351
0.0,1,91.27765
0.0,1,91.277724
0.0,1,91.277748
0.0,1,91.277769
0.0,1,91.277791
0.0,1,91.277812
0.0,1,91.277831
0.0,1,91.277849
0.0,1,91.654151
0.0,1,91.654223
0.0,1,91.654243
0.0,1,91.654259
0.0,1,91.654275
0.0,1,91.654291
0.0,1,91.654306
0.0,1,91.654321
0.0,1,91.928701
0.0,1,91.928746
0.0,1,91.928765
0.0,1,91.928782
0.0,1,91.928798
0.0,1,91.928813
0.0,1,91.928829
0.0,1,91.928844
0.0,1,92.171673
0.0,1,92.171723
0.0,1,92.171746
0.0,1,92.171767
0.0,1,92.171789
0.0,1,92.171808
0.0,1,92.171829
0.0,1,92.171848
0.0,1,92.351253
0.0,1,92.351298
0.0,1,92.351317
0.0,1,92.351333
0.0,1,92.351349
0.0,1,92.351364
0.0,1,92.35138
0.0,1,92.351395
0.0,1,92.601504
0.0,1,92.601555
0.0,1,92.601579
0.0,1,92.601598
0.0,1,92.601619
0.0,1,92.60164
0.0,1,92.601661
0.0,1,92.601681
0.0,1,93.019817
0.0,1,93.019878
0.0,1,93.019901
0.0,1,93.019923
0.0,1,93.019944
0.0,1,93.019964
0.0,1,93.019983
0.0,1,93.020003
0.0,1,93.52076
0.0,1,93.520807
0.0,1,93.520826
0.0,1,93.520843
0.0,1,93.520859
0.0,1,93.520874
0.0,1,93.520889
0.0,1,93.520904
0.0,1,93.710535
0.0,1,93.710588
0.0,1,93.710613
0.0,1,93.710642
0.0,1,93.710664
0.0,1,93.710686
0.0,1,93.710705
0.0,1,93.710725
0.0,1,93.903435
0.0,1,93.903484
0.0,1,93.903507
0.0,1,93.903527
0.0,1,93.903549
0.0,1,93.903569
0.0,1,93.903589
0.0,1,93.903609
0.0,1,94.140354
0.0,1,94.140401
0.0,1,94.14042
0.0,1,94.140438
0.0,1,94.140453
0.0,1,94.140469
0.0,1,94.140484
0.0,1,94.140499
0.0,1,94.490681
0.0,1,94.490735
0.0,1,94.490758
0.0,1,94.490778
0.0,1,94.490797
0.0,1,94.490817
0.0,1,94.490836
0.0,1,94.490854
0.0,1,94.916765
0.0,1,94.916818
0.0,1,94.916837
0.0,1,94.916854
0.0,1,94.916869
0.0,1,94.916884
0.0,1,94.9169
0.0,1,94.916916
0.0,1,95.176142
0.0,1,95.176203
0.0,1,95.176227
0.0,1,95.17625
0.0,1,95.176272
0.0,1,95.176291
0.0,1,95.176311
0.0,1,95.176332
0.0,1,95.496632
0.0,1,95.496681
0.0,1,95.496705
0.0,1,95.496727
0.0,1,95.496748
0.0,1,95.496768
0.0,1,95.496788
0.0,1,95.496809
0.0,1,95.804118
0.0,1,95.804162
0.0,1,95.80418
0.0,1,95.804197
0.0,1,95.804214
0.0,1,95.804229
0.0,1,95.804245
0.0,1,95.80426
0.0,1,96.079607
0.0,1,96.079654
0.0,1,96.079678
0.0,1,96.0797
0.0,1,96.079722
0.0,1,96.079743
0.0,1,96.079762
0.0,1,96.079792
0.0,1,96.433253
0.0,1,96.433307
0.0,1,96.433331
0.0,1,96.433352
0.0,1,96.433374
0.0,1,96.433394
0.0,1,96.433414
0.0,1,96.433438
0.0,1,96.928113
0.0,1,96.928163
0.0,1,96.928181
0.0,1,96.928197
0.0,1,96.928212
0.0,1,96.928227
0.0,1,96.928241
0.0,1,96.928255
0.0,1,97.207823
0.0,1,97.207882
0.0,1,97.207905
0.0,1,97.207927
0.0,1,97.207947
0.0,1,97.207969
0.0,1,97.207989
0.0,1,97.208009
0.0,1,97.68902
0.0,1,97.689075
0.0,1,97.689094
0.0,1,97.68911
0.0,1,97.689126
0.0,1,97.689141
0.0,1,97.689156
0.0,1,97.689171
0.0,1,97.96488
0.0,1,97.964932
0.0,1,97.964955
0.0,1,97.964976
0.0,1,97.964997
0.0,1,97.965017
0.0,1,97.965037
0.0,1,97.965056
0.0,1,98.326434
0.0,1,98.326487
0.0,1,98.326506
0.0,1,98.326523
0.0,1,98.326538
0.0,1,98.326553
0.0,1,98.326568
0.0,1,98.326583
0.0,1,98.773764
0.0,1,98.773809
0.0,1,98.773827
0.0,1,98.773842
0.0,1,98.773858
0.0,1,98.773872
0.0,1,98.773887
0.0,1,98.773901
0.0,1,99.131732
0.0,1,99.131796
0.0,1,99.131819
0.0,1,99.13184
0.0,1,99.131861
0.0,1,99.13188
0.0,1,99.131899
0.0,1,99.131917
0.0,1,99.537311
0.0,1,99.537357
0.0,1,99.537375
0.0,1,99.537391
0.0,1,99.537406
0.0,1,99.537423
0.0,1,99.53744
0.0,1,99.537455
0.0,1,99.943833
0.0,1,99.943882
0.0,1,99.9439
0.0,1,99.943917
0.0,1,99.943933
0.0,1,99.943948
0.0,1,99.943963
0.0,1,99.943978
0.0,1,100.307188
0.0,1,100.307248
0.0,1,100.307268
0.0,1,100.307283
0.0,1,100.307299
0.0,1,100.307314
0.0,1,100.307329
0.0,1,100.307343
0.0,1,100.862077
0.0,1,100.862131
0.0,1,100.862151
0.0,1,100.86217
0.0,1,100.862186
0.0,1,100.862202
0.0,1,100.862218
0.0,1,100.862234
0.0,1,101.244875
0.0,1,101.24494
0.0,1,101.24496
0.0,1,101.244977
0.0,1,101.244994
0.0,1,101.24501
0.0,1,101.245025
0.0,1,101.24504
0.0,1,101.730649
0.0,1,101.730705
0.0,1,101.730733
0.0,1,101.730753
0.0,1,101.73077
0.0,1,101.730787
0.0,1,101.730804
0.0,1,101.73082
0.0,1,101.969904
0.0,1,101.969969
0.0,1,101.969994
0.0,1,101.970016
0.0,1,101.970037
0.0,1,101.970057
0.0,1,101.970078
0.0,1,101.970099
0.0,1,102.45322
0.0,1,102.453276
0.0,1,102.453295
0.0,1,102.453311
0.0,1,102.453327
0.0,1,102.453343
0.0,1,102.453357
0.0,1,102.453372
0.0,1,102.801944
0.0,1,102.801989
0.0,1,102.802007
0.0,1,102.802024
0.0,1,102.80204
0.0,1,102.802055
0.0,1,102.802076
0.0,1,102.802092
0.0,1,102.973653
0.0,1,102.973706
0.0,1,102.973724
0.0,1,102.973739
0.0,1,102.973754
0.0,1,102.973769
0.0,1,102.973784
0.0,1,102.973798
0.0,1,103.255487
0.0,1,103.25555
0.0,1,103.255574
0.0,1,103.255596
0.0,1,103.255616
0.0,1,103.255635
0.0,1,103.255654
0.0,1,103.255673
0.0,1,103.829091
0.0,1,103.829147
0.0,1,103.829168
0.0,1,103.829186
0.0,1,103.829203
0.0,1,103.82922
0.0,1,103.829237
0.0,1,103.829253
0.0,1,104.157076
0.0,1,104.157135
0.0,1,104.157162
0.0,1,104.157184
0.0,1,104.157206
0.0,1,104.157226
0.0,1,104.157245
0.0,1,104.157264
0.0,1,104.345932
0.0,1,104.345977
0.0,1,104.345996
0.0,1,104.346013
0.0,1,104.34603
0.0,1,104.346046
0.0,1,104.346063
0.0,1,104.346079
0.0,1,104.799701
0.0,1,104.799753
0.0,1,104.799773
0.0,1,104.79979
0.0,1,104.799808
0.0,1,104.799825
0.0,1,104.799841
0.0,1,104.799857
0.0,1,105.226923
0.0,1,105.226972
0.0,1,105.226992
0.0,1,105.227009
0.0,1,105.227026
0.0,1,105.227041
0.0,1,105.227057
0.0,1,105.227072
0.0,1,105.529353
0.0,1,105.529394
0.0,1,105.529412
0.0,1,105.529429
0.0,1,105.529444
0.0,1,105.529459
0.0,1,105.529473
0.0,1,105.529488
0.0,1,105.793092
0.0,1,105.793153
0.0,1,105.793176
0.0,1,105.793198
0.0,1,105.793219
0.0,1,105.79324
0.0,1,105.793259
0.0,1,105.79328
0.0,1,106.165252
0.0,1,106.165311
0.0,1,106.165334
0.0,1,106.165356
0.0,1,106.165377
0.0,1,106.165398
0.0,1,106.165417
0.0,1,106.165436
0.0,1,106.438073
0.0,1,106.438128
0.0,1,106.438148
0.0,1,106.438164
0.0,1,106.43818
0.0,1,106.438196
0.0,1,106.438211
0.0,1,106.438227
0.0,1,106.680219
0.0,1,106.680277
0.0,1,106.680301
0.0,1,106.680322
0.0,1,106.680344
0.0,1,106.680365
0.0,1,106.680384
0.0,1,106.680403
0.0,1,107.028177
0.0,1,107.028232
0.0,1,107.028251
0.0,1,107.028267
0.0,1,107.028282
0.0,1,107.028297
0.0,1,107.028311
0.0,1,107.028326
0.0,1,107.413392
0.0,1,107.41344
0.0,1,107.413458
0.0,1,107.413474
0.0,1,107.413489
0.0,1,107.413504
0.0,1,107.413518
0.0,1,107.413533
0.0,1,107.795808
0.0,1,107.795874
0.0,1,107.795898
0.0,1,107.795919
0.0,1,107.795938
0.0,1,107.795957
0.0,1,107.795978
0.0,1,107.795998
0.0,1,108.253808
0.0,1,108.253865
0.0,1,108.253884
0.0,1,108.2539
0.0,1,108.253915
0.0,1,108.253931
0.0,1,108.253947
0.0,1,108.253962
0.0,1,108.640125
0.0,1,108.640192
0.0,1,108.640215
0.0,1,108.640237
0.0,1,108.640259
0.0,1,108.640279
0.0,1,108.640301
0.0,1,108.640321
0.0,1,108.867742
0.0,1,108.867795
0.0,1,108.867818
0.0,1,108.86784
0.0,1,108.867861
0.0,1,108.867881
0.0,1,108.8679
0.0,1,108.867921
0.0,1,109.128998
0.0,1,109.129045
0.0,1,109.129064
0.0,1,109.12908
0.0,1,109.129097
0.0,1,109.129112
0.0,1,109.129128
0.0,1,109.129144
0.0,1,109.525584
0.0,1,109.52564
0.0,1,109.525659
0.0,1,109.525675
0.0,1,109.525691
0.0,1,109.525707
0.0,1,109.525722
0.0,1,109.525736
0.0,1,109.842938
0.0,1,109.842997
0.0,1,109.84302
0.0,1,109.843043
0.0,1,109.843064
0.0,1,109.843083
0.0,1,109.843103
0.0,1,109.843122
0.0,1,110.201365
0.0,1,110.201421
0.0,1,110.201441
0.0,1,110.201457
0.0,1,110.201473
0.0,1,110.201489
0.0,1,110.201504
0.0,1,110.20152
0.0,1,110.455993
0.0,1,110.456038
0.0,1,110.456058
0.0,1,110.456076
0.0,1,110.456092
0.0,1,110.456109
0.0,1,110.456124
0.0,1,110.45614
0.0,1,110.851491
0.0,1,110.851537
0.0,1,110.851562
0.0,1,110.851579
0.0,1,110.851595
0.0,1,110.851612
0.0,1,110.851628
0.0,1,110.851643
0.0,1,111.319635
0.0,1,111.31968
0.0,1,111.319699
0.0,1,111.319715
0.0,1,111.319731
0.0,1,111.319746
0.0,1,111.319762
0.0,1,111.319777
0.0,1,111.716602
0.0,1,111.716651
0.0,1,111.716671
0.0,1,111.716688
0.0,1,111.716705
0.0,1,111.716721
0.0,1,111.716737
0.0,1,111.716752
